mutation_strategy,run,generation,best_fitness,avg_fitness,diversity,fitness_delta,normalized_fitness,inv_best_fitness,inv_avg_fitness
complete,0,57,0.05773332524299622,0.06325494137505691,0.0057445675533147,0.00046481281518935547,0.612668114039457,17.32071858103703,15.808791684417491
complete,0,58,0.05768819671869278,0.061871313906709344,0.0036830297041498144,4.512852430343939e-05,0.6129708805327343,17.334268058476436,16.162317793832525
complete,0,59,0.0568862045109272,0.062469652071595196,0.004091521562352127,0.0008019922077655839,0.6183514324592352,17.57864547216263,16.00751659921748
complete,0,60,0.0563296380341053,0.06250938777824243,0.0052334359139446845,0.0005565664768218959,0.6220854273785039,17.752328659841407,15.997341170679208
complete,0,61,0.05624231484532356,0.061879383292794236,0.005838866820289715,8.73231887817405e-05,0.6226712771499585,17.779890867921463,16.160210179506866
complete,0,62,0.05591840013861656,0.060740384783347444,0.005280181876114385,0.000323914706707,0.6248444153454654,17.8828813885903,16.463240072099165
complete,0,63,0.05591840013861656,0.06040716198881467,0.0045628797630476855,0.0,0.6248444153454654,17.8828813885903,16.554054403859574
complete,0,64,0.0556135311126709,0.05913774660130342,0.0026603957274233827,0.00030486902594566156,0.6268897763963571,17.98091218235886,16.909387795140724
complete,0,65,0.055498031467199324,0.06026030040085315,0.004475081225123406,0.00011549964547157704,0.6276646615310689,18.018332456684643,16.594397952717305
complete,0,66,0.05492924663424492,0.05909675403038662,0.0036595411385794132,0.0005687848329544026,0.6314806291914578,18.204906427210076,16.921116824267543
complete,0,67,0.054799223393201826,0.05911483966906867,0.003733552241081212,0.00013002324104309515,0.6323529528790326,18.248100793765264,16.915940052581753
complete,0,68,0.054799223393201826,0.060013747370243085,0.006615895271342354,0.0,0.6323529528790326,18.248100793765264,16.66257118155973
complete,0,69,0.05475588434934617,0.05884477118651073,0.0046313756933777026,4.3339043855658566e-05,0.6326437137787674,18.262543822253477,16.99357455662389
complete,0,70,0.05442439904808998,0.0588264670540889,0.004793437456288865,0.0003314853012561861,0.6348676429628799,18.3737743312898,16.998862097539405
complete,0,71,0.05369014152884484,0.05740271665056547,0.0032164805754309835,0.000734257519245142,0.6397937640292293,18.625046358210945,17.42047481154078
complete,0,72,0.05178439465165138,0.057836413423220316,0.004867388682189852,0.0019057468771934566,0.6525793870467829,19.310464016481355,17.289846499230276
complete,0,73,0.05178439465165138,0.055944628372788435,0.0025880455984964366,0.0,0.6525793870467829,19.310464016481355,17.87449759857185
complete,0,74,0.0513459906578064,0.05608474496801695,0.003489651984002359,0.0004384039938449824,0.6555206319003211,19.47533803225852,17.829842512928245
complete,0,75,0.0513459906578064,0.05539863140881062,0.00453347546845551,0.0,0.6555206319003211,19.47533803225852,18.050661612181095
complete,0,76,0.0513459906578064,0.056589902630448344,0.005348210156644461,0.0,0.6555206319003211,19.47533803225852,17.670684748222357
complete,0,77,0.0513459906578064,0.05535711551805337,0.0037892227064878644,0.0,0.6555206319003211,19.47533803225852,18.064198729342227
complete,0,78,0.0513459906578064,0.05573409533003967,0.004921707137613478,0.0,0.6555206319003211,19.47533803225852,17.942016499270753
complete,0,79,0.05112005224823952,0.054238717087109894,0.004019002975133625,0.00022593840956688233,0.6570364488036456,19.561412686579384,18.436674335782083
complete,0,80,0.050817916244268416,0.05459172349969545,0.003938812208719458,0.0003021360039711027,0.6590634740571218,19.677712039220918,18.317459468853546
complete,0,81,0.050817916244268416,0.05443552162051202,0.004760384896067065,0.0,0.6590634740571218,19.677712039220918,18.370020167181178
complete,1,0,0.16899007761478424,0.19397756663560867,0.013597420809540716,0.0,0.0,5.917472177315204,5.155208729212405
complete,1,1,0.15817683732509613,0.1766163615465164,0.006732573648190585,0.010813240289688109,0.06398742720467332,6.321998181987675,5.661957529224137
complete,1,2,0.1408620777130127,0.1647910004377365,0.007654316371333643,0.017314759612083425,0.16644764177154703,7.099092368529313,6.06825572445084
complete,1,3,0.1287472248673439,0.15462640732129412,0.009549943402245893,0.012114852845668794,0.23813737064003604,7.7670973796365175,6.467158813069535
complete,1,4,0.12470654559135437,0.14169832180539765,0.010718855727184954,0.004040679275989542,0.26204811932434835,8.018760975994441,7.05719679712615
complete,1,5,0.11697687011957168,0.13202925394972165,0.0072871582833454514,0.007729675471782688,0.30778852953590297,8.548625470593938,7.574021635835142
complete,1,6,0.11165146499872208,0.12389032196998596,0.008039942409083036,0.0053254051208495995,0.33930165264949164,8.956362942917968,8.07159035918804
complete,1,7,0.10376272958517074,0.12054673322439195,0.010294913957642031,0.00788873541355134,0.3859833012107394,9.637278883457883,8.295469132866758
complete,1,8,0.10376272958517074,0.11356602906982104,0.00780495351133312,0.0,0.3859833012107394,9.637278883457883,8.805372546861287
complete,1,9,0.0949575709104538,0.1089235128303369,0.006897115955128937,0.008805158674716942,0.438087891012683,10.530908273072082,9.180669933843275
complete,1,10,0.09084936028718948,0.10225449054241181,0.007866345772428144,0.004108210623264316,0.46239825693031433,11.007110999217543,9.779425972097183
complete,1,11,0.08899050909280777,0.0992697549879551,0.008162541073251851,0.0018588511943817138,0.4733980222456424,11.237027107351517,10.073460206093264
complete,1,12,0.08648478454351426,0.09532613794207573,0.006357855923822678,0.0025057245492935143,0.48822566529226763,11.562593844504727,10.490192211662084
complete,1,13,0.08648478454351426,0.09619059814810754,0.007508814902832381,0.0,0.48822566529226763,11.562593844504727,10.395918346842372
complete,1,14,0.08548722130060196,0.09446810811161996,0.00860514619015104,0.0009975632429122944,0.49412875295867054,11.69751791283273,10.585470954361611
complete,1,15,0.08521121168136597,0.09225902482072514,0.007273034838103769,0.00027600961923598955,0.4957620418661125,11.735407170738627,10.838930532949105
complete,1,16,0.08273274856805801,0.08978338686625163,0.0049838130121425805,0.0024784631133079604,0.5104283651691746,12.086965927542678,11.13779394060642
complete,1,17,0.08090528342127801,0.08914597338438034,0.008654888545323862,0.0018274651467800052,0.5212424033220283,12.359979444278913,11.217430744263636
complete,1,18,0.07959362435340882,0.08809472984472912,0.007783939912999006,0.0013116590678691892,0.5290041552922187,12.563662535297496,11.351287988220593
complete,1,19,0.07900607541203498,0.0865664272248745,0.0057149580479365575,0.0005875489413738333,0.5324809803796251,12.657094251177307,11.5516890365971
complete,1,20,0.07900607541203498,0.08685906965136528,0.006918001984281698,0.0,0.5324809803796251,12.657094251177307,11.512769953026186
complete,1,21,0.0738923200070858,0.08384803181588651,0.0059925925472816876,0.005113755404949183,0.5627416647767651,13.533023010795938,11.926196144945044
complete,1,22,0.0738923200070858,0.08150942745705446,0.003980326019700127,0.0,0.5627416647767651,13.533023010795938,12.268368982936224
complete,1,23,0.07377589300274849,0.07955217338999114,0.005993759911645893,0.00011642700433731057,0.563430622412507,13.554379417451829,12.570208797300014
complete,1,24,0.07130724164843559,0.07847256945768993,0.004367391428563432,0.0024686513543129007,0.57803888456113,14.023624435029646,12.743144053606015
complete,1,25,0.07130724164843559,0.07730358248054979,0.0051467007774963925,0.0,0.57803888456113,14.023624435029646,12.935843748352239
complete,1,26,0.07057554984092712,0.07577890885571638,0.0035444766714750075,0.0007316918075084694,0.5823686760958517,14.169012260501619,13.196109827790668
complete,1,27,0.07057554984092712,0.07591483888030051,0.005446156414763704,0.0,0.5823686760958517,14.169012260501619,13.172481721195748
complete,1,28,0.07057554984092712,0.07447714558144414,0.0035963336072836046,0.0,0.5823686760958517,14.169012260501619,13.426757503064698
complete,1,29,0.06635434326529503,0.07438554445008436,0.00454055912526214,0.004221206575632089,0.6073476963745121,15.070376412671154,13.44329149031826
complete,1,30,0.06635434326529503,0.07346688360770544,0.004270848867587739,0.0,0.6073476963745121,15.070376412671154,13.611389778691247
complete,1,31,0.0660719977915287,0.0717508238464594,0.0047908432290091115,0.000282345473766335,0.6090184777467176,15.134775678790394,13.936927960742633
complete,1,32,0.06567533412575721,0.07150208345353604,0.004908286191179867,0.00039666366577148504,0.6113657378425185,15.226184794132958,13.985410862033909
complete,1,33,0.06421962723135949,0.06961980209251246,0.005309014653226765,0.0014557068943977236,0.6199798938624714,15.57132097756422,14.363523112979868
complete,1,34,0.06421962723135949,0.06833270179629326,0.004052846281682548,0.0,0.6199798938624714,15.57132097756422,14.634067432510214
complete,1,35,0.06313397789001465,0.06755558596750101,0.003198594517309913,0.0010856493413448354,0.6264042316500402,15.839080544893305,14.802405800687785
complete,1,36,0.06313397789001465,0.06817508666614693,0.005327206954920588,0.0,0.6264042316500402,15.839080544893305,14.667899683021165
complete,1,37,0.06313397789001465,0.06792338359057903,0.005304475075785985,0.0,0.6264042316500402,15.839080544893305,14.722253587571721
complete,1,38,0.06233908942341805,0.06848627156317234,0.0057332012324643545,0.0007948884665966022,0.6311079898695529,16.041042116701714,14.601253301171512
complete,1,39,0.06233908942341805,0.06795571627815565,0.004516496605853898,0.0,0.6311079898695529,16.041042116701714,14.715248981526274
complete,1,40,0.06233908942341805,0.06632499347726505,0.004378660635283486,0.0,0.6311079898695529,16.041042116701714,15.077045176002919
complete,1,41,0.06225144454836845,0.06712281373838586,0.0046305827259720414,8.764487504960006e-05,0.631626629048176,16.063626211867508,14.897842424411197
complete,1,42,0.061657749265432354,0.06599216299156349,0.004216441115009263,0.0005936952829360964,0.6351398251559939,16.21829848826707,15.15308487528987
complete,1,43,0.061657749265432354,0.06683401349186899,0.0049783479258703085,0.0,0.6351398251559939,16.21829848826707,14.962217373108752
complete,1,44,0.06100396141409874,0.06738499232530595,0.006549685697851414,0.0006537878513336176,0.6390086194696099,16.392109376351346,14.839879409544032
complete,1,45,0.06100396141409874,0.06736710721155008,0.005358350628138317,0.0,0.6390086194696099,16.392109376351346,14.843819151097549
complete,1,46,0.057807872623205185,0.06613176796634991,0.004896818269752065,0.0031960887908935517,0.6579214978823833,17.298382663816,15.121097010620003
complete,1,47,0.057807872623205185,0.06503603151837985,0.0044214270353632595,0.0,0.6579214978823833,17.298382663816,15.375855518826903
complete,1,48,0.057807872623205185,0.06422138640085856,0.0051246733418242665,0.0,0.6579214978823833,17.298382663816,15.570894450391078
complete,1,49,0.05745699360966683,0.06318971368074416,0.004677402831339451,0.0003508790135383563,0.6599978269692199,17.404018782719177,15.825110079500902
complete,1,50,0.057343062192201616,0.062267057986060775,0.004121399027138535,0.00011393141746521285,0.6606720169516929,17.438597158469058,16.059598329272745
complete,1,51,0.057343062192201616,0.06171502492725848,0.004569236388186021,0.0,0.6606720169516929,17.438597158469058,16.20324706879046
complete,1,52,0.057321346133947376,0.06241558986504873,0.004057374771239929,2.1716058254239723e-05,0.6608005218826376,17.445203615065942,16.02138152952774
complete,1,53,0.057321346133947376,0.06275813604295254,0.004334276098664613,0.0,0.6608005218826376,17.445203615065942,15.933935089794689
complete,1,54,0.05706671258807182,0.062303756668170306,0.004965451403354938,0.0002546335458755572,0.6623073177221899,17.523043322556756,16.05013892159009
complete,1,55,0.05706671258807182,0.061648789422710744,0.0038783750176261747,0.0,0.6623073177221899,17.523043322556756,16.220655566937214
complete,2,0,0.17803567934036255,0.19730630038579305,0.010066444645368048,0.0,0.0,5.616820105301137,5.068236188142606
complete,2,1,0.1663454384803772,0.18316116542418798,0.010297450782654916,0.011690240859985351,0.065662348711779,6.011550407302309,5.459642812608625
complete,2,2,0.15222185289859771,0.17202436716953917,0.010827395663535851,0.01412358558177948,0.14499243374927584,6.5693158481673155,5.813096152350906
complete,2,3,0.1458812189102173,0.16060069303909938,0.008687910381718936,0.0063406339883804175,0.18060683425524748,6.854845007638981,6.226584421850051
complete,2,4,0.13278946471214295,0.14845562008619312,0.006134882449924815,0.013091754198074346,0.25414127547837995,7.5306611974568645,6.735974451118484
complete,2,5,0.13127008467912674,0.1428857786754767,0.008533400438264378,0.0015193800330162155,0.2626754077301041,7.617823852407071,6.998548146089793
complete,2,6,0.1230236809849739,0.13490427843133607,0.006977419274825379,0.008246403694152832,0.30899423396036574,8.128450258872356,7.412608399225674
complete,2,7,0.1230236809849739,0.12864270090858143,0.003665654196289491,0.0,0.30899423396036574,8.128450258872356,7.773408203722574
complete,2,8,0.11740688973665238,0.12553304411967595,0.004491428469283012,0.005616791248321526,0.3405429171744958,8.517315167175006,7.965966579127056
complete,2,9,0.10854054003953933,0.12268206659754118,0.007862211223490742,0.008866349697113043,0.39034388813696597,9.213062571580629,8.151084153125025
complete,2,10,0.10854054003953933,0.11688841203252474,0.00625485436289544,0.0,0.39034388813696597,9.213062571580629,8.555094790978568
complete,2,11,0.10832292264699936,0.11328062946796416,0.004464663030312746,0.00021761739253997603,0.3915662127482251,9.231571157728016,8.827556636469447
complete,2,12,0.10144166010618211,0.1121344252804915,0.004533662910318692,0.006881262540817251,0.43021724363323044,9.857785658945453,8.917788446413219
complete,2,13,0.10125547307729721,0.11042158294916152,0.006137297963355007,0.0001861870288848988,0.4312630285544031,9.87591182675916,9.0561185338365
complete,2,14,0.10125547307729721,0.10887683238983156,0.005687323127422201,0.0,0.4312630285544031,9.87591182675916,9.184606067647918
complete,2,15,0.09776052814722061,0.10633078729708992,0.005205024595140484,0.003494944930076599,0.4508936157660546,10.228972674139099,9.40452545207399
complete,2,16,0.09776052814722061,0.10492447543740273,0.005737464106338088,0.0,0.4508936157660546,10.228972674139099,9.530573922408271
complete,2,17,0.09069541960954666,0.10258441029787063,0.005385215113013121,0.0070651085376739475,0.49057728234261266,11.025793568313478,9.747974854283514
complete,2,18,0.09069541960954666,0.10079210710326833,0.004371270283462139,0.0,0.49057728234261266,11.025793568313478,9.921313359012165
complete,2,19,0.09069541960954666,0.10025825538237891,0.006156431205555787,0.0,0.49057728234261266,11.025793568313478,9.97414150131176
complete,2,20,0.09069541960954666,0.09624077096978821,0.004078612554974426,0.0,0.49057728234261266,11.025793568313478,10.39049874003166
complete,2,21,0.09020052379369736,0.09636144431233404,0.005126755599727235,0.0004948958158493,0.4933570387244959,11.086287214915906,10.377486863645318
complete,2,22,0.08813924932479858,0.09415730676054955,0.004352485373789795,0.0020612744688987827,0.5049349116347799,11.345554473246155,10.620411882969204
complete,2,23,0.08647469353675842,0.09296353446443875,0.004375047915177228,0.001664555788040159,0.5142844745662523,11.563943104716792,10.756790272343318
complete,2,24,0.08647469353675842,0.09309749593138691,0.004584428604518446,0.0,0.5142844745662523,11.563943104716792,10.741312090981518
complete,2,25,0.08598948580026627,0.09105780355334284,0.004411398161200028,0.00048520773649214644,0.5170098144435729,11.629193517091439,10.981914553865114
complete,2,26,0.08245497646927834,0.09112331280608972,0.004537261691299383,0.0035345093309879366,0.5368626290259284,12.127683678242324,10.974019657387982
complete,2,27,0.08245497646927834,0.08933029103279114,0.004426795200649654,0.0,0.5368626290259284,12.127683678242324,11.19428576973019
complete,2,28,0.08144969618320465,0.08948896893362204,0.005743603597224268,0.0010052802860736898,0.5425091392636423,12.277365901830102,11.174436776726745
complete,2,29,0.08144969618320465,0.0888520645538966,0.006257237782657409,0.0,0.5425091392636423,12.277365901830102,11.254535845450988
complete,2,30,0.08068265488743782,0.08853672110537687,0.007956183842077948,0.0007670412957668238,0.5468174964345687,12.394084048313193,11.294620953817054
complete,2,31,0.08068265488743782,0.08668957800964515,0.005944256950485575,0.0,0.5468174964345687,12.394084048313193,11.535278953714446
complete,2,32,0.08029899397492408,0.08615353559752306,0.005814372006823876,0.00038366091251373913,0.5489724628656529,12.453301058930066,11.60704997205916
complete,2,33,0.08023145142197609,0.08403525842924912,0.003344166617185988,6.754255294799671e-05,0.549351839365904,12.46378469405828,11.899625455622932
complete,2,34,0.08023145142197609,0.0851966594874859,0.004422640130101142,0.0,0.549351839365904,12.46378469405828,11.73741163801434
complete,2,35,0.07923892593383788,0.0873466650356849,0.006409975878408546,0.0009925254881382045,0.5549267077957356,12.61990074088357,11.448502940421605
complete,2,36,0.07923892593383788,0.08501150660316151,0.004442894876885262,0.0,0.5549267077957356,12.61990074088357,11.76297511927276
complete,2,37,0.07923892593383788,0.08538369662662347,0.0055756402610108655,0.0,0.5549267077957356,12.61990074088357,11.711700568227982
complete,2,38,0.07798820567131043,0.08368073020676772,0.004473969690075784,0.001250720262527455,0.5619518179711875,12.822287281839388,11.95003972228009
complete,2,39,0.07762893915176391,0.0849385589857896,0.005164797714905445,0.0003592665195465139,0.5639697647157818,12.881628028137877,11.773077373374402
complete,2,40,0.07713925912976265,0.08371840471227963,0.005615459354975114,0.0004896800220012681,0.5667202247573621,12.963399543652491,11.944662094011807
complete,2,41,0.0758117918074131,0.08347044350306193,0.005464166669576251,0.0013274673223495487,0.5741764117827264,13.190386162539635,11.980145041619146
complete,2,42,0.0758117918074131,0.08275890136857829,0.005609694801248851,0.0,0.5741764117827264,13.190386162539635,12.083146348210525
complete,2,43,0.07519638109207154,0.0814864281008641,0.004381912255902794,0.0006154107153415606,0.5776330824771722,13.29833546697061,12.271831659261755
complete,2,44,0.07505883339047432,0.082255958678325,0.007588657013532838,0.00013754770159721263,0.5784056675124125,13.322704765381317,12.15702617830318
complete,2,45,0.06943179151415825,0.0795613037933906,0.005129785267936581,0.0056270418763160746,0.6100119269833497,14.402416757161305,12.568766266457356
complete,2,46,0.06943179151415825,0.07818539801041285,0.005585752461787889,0.0,0.6100119269833497,14.402416757161305,12.7899484494326
complete,2,47,0.06943179151415825,0.07812251916031045,0.00648315567799963,0.0,0.6100119269833497,14.402416757161305,12.80024262537364
complete,2,48,0.06884403488039971,0.07479619370798268,0.004812093760837319,0.0005877566337585405,0.6133132688039119,14.525375747680847,13.369485543857719
complete,2,49,0.06884403488039971,0.07652466617822647,0.007485177003590416,0.0,0.6133132688039119,14.525375747680847,13.067511201680018
complete,2,50,0.0685031108558178,0.07343082007467748,0.004931268226578763,0.0003409240245819123,0.615228188475323,14.59766410376048,13.618074548377482
complete,2,51,0.0684215986430645,0.07427149405578772,0.00503107071163837,8.151221275329301e-05,0.6156860304823595,14.615054380156353,13.463934565720626
complete,2,52,0.06692802146077156,0.0726284694145123,0.0036693504197805424,0.0014935771822929406,0.624075231949317,14.941201562107404,13.768515838836448
complete,2,53,0.06662678229808808,0.07139334835310777,0.003470175660837673,0.0003012391626834865,0.6257672476385294,15.008754088888466,14.006710938156077
complete,2,54,0.06662678229808808,0.07319998951057594,0.005293466287902164,0.0,0.6257672476385294,15.008754088888466,13.661017517468421
complete,2,55,0.06606740096211433,0.07334662841757139,0.005409265233528759,0.0005593813359737465,0.6289092096207922,15.135828708393154,13.633705977607816
complete,2,56,0.06606740096211433,0.07091442822714648,0.0038917149668062524,0.0,0.6289092096207922,15.135828708393154,14.10130383471617
complete,2,57,0.06606740096211433,0.07156555915971598,0.004661219656717805,0.0,0.6289092096207922,15.135828708393154,13.973006551401857
complete,2,58,0.06542513063549996,0.06996906867424647,0.00345594074944318,0.0006422703266143748,0.6325167467672453,15.284412975163841,14.291825332566308
complete,2,59,0.06514356973767281,0.07100605182151,0.004566330355823167,0.0002815608978271461,0.6340982325619486,15.350473631598867,14.0831082878035
complete,2,60,0.06329405283927918,0.06994695972998938,0.004745997132113935,0.0018495168983936328,0.6444866946120628,15.799023069610701,14.29634265045277
complete,2,61,0.06329405283927918,0.06904524718324344,0.0037495695447850572,0.0,0.6444866946120628,15.799023069610701,14.483046375367467
complete,2,62,0.06329405283927918,0.07038173794647058,0.004705511328364265,0.0,0.6444866946120628,15.799023069610701,14.208029257977255
complete,2,63,0.06315322026610375,0.07016201903025311,0.007640897820641002,0.00014083257317543119,0.6452777302836609,15.834254556329658,14.25252239457964
complete,2,64,0.06299456250667572,0.06838997168242932,0.005684590952248014,0.00015865775942802696,0.6461688873821474,15.874133989898555,14.621813017125406
complete,2,65,0.06245192861557007,0.06766223790049554,0.005129915726541009,0.0005426338911056483,0.649216781451,16.012059356823997,14.779073999837014
complete,2,66,0.06173389717936516,0.06725124736924967,0.004232803389603203,0.0007180314362049134,0.6532498575111767,16.198293763972597,14.869391568574386
complete,2,67,0.06173389717936516,0.06796760177810987,0.00465528762438688,0.0,0.6532498575111767,16.198293763972597,14.712675762620474
complete,2,68,0.06150995969772339,0.06539916848738989,0.0035622319847760636,0.00022393748164176858,0.6545076811253617,16.257265451786008,15.290480485425885
complete,2,69,0.061336027294397355,0.06555833560228348,0.0033189599452358685,0.00017393240332603394,0.6554846336326932,16.303365913061487,15.253357753143082
complete,2,70,0.061336027294397355,0.06580048370560011,0.004258745747041423,0.0,0.6554846336326932,16.303365913061487,15.197225711111036
complete,2,71,0.06024925324320793,0.06663829071621101,0.0056426135926705735,0.0010867740511894264,0.6615888822598,16.597440610969233,15.006162119260596
complete,2,72,0.06024925324320793,0.06620431371331216,0.004553162733977219,0.0,0.6615888822598,16.597440610969233,15.104527777487535
complete,2,73,0.06001156592369079,0.06564144235452017,0.007645589934134186,0.0002376873195171353,0.6629239366735995,16.66317686318485,15.23404620747082
complete,2,74,0.06001156592369079,0.0639689091583093,0.0037025925847509024,0.0,0.6629239366735995,16.66317686318485,15.632349852572927
complete,2,75,0.06001156592369079,0.0631766284584999,0.0031953522820122792,0.0,0.6629239366735995,16.66317686318485,15.828387744197768
complete,2,76,0.06001156592369079,0.06475712036788464,0.005003471116791326,0.0,0.6629239366735995,16.66317686318485,15.442078836122734
complete,2,77,0.06001156592369079,0.06482192763487499,0.0037838265439546323,0.0,0.6629239366735995,16.66317686318485,15.426640487955932
complete,2,78,0.05953963312506676,0.0648593862324953,0.005444404618145918,0.00047193279862403625,0.6655747131941968,16.795253048442937,15.417731192895612
complete,2,79,0.05953963312506676,0.06492793495953084,0.007549833463388877,0.0,0.6655747131941968,16.795253048442937,15.401453922250287
complete,2,80,0.05953963312506676,0.06294169181783996,0.0028099487775740655,0.0,0.6655747131941968,16.795253048442937,15.887467966798463
complete,3,0,0.1700789645910263,0.19761226629416145,0.012330984679506447,0.0,0.0,5.879587301212089,5.060389005014616
complete,3,1,0.14810521042346955,0.1803893353303274,0.011932397372238116,0.021973754167556758,0.12919736559071304,6.7519113286388945,5.54353423740146
complete,3,2,0.13294143801927566,0.16172455952167514,0.01305212731270951,0.015163772404193893,0.21835461346470408,7.522052513095987,6.1833145172453445
complete,3,3,0.1273890051841736,0.14405186026891076,0.010054239516215337,0.005552432835102067,0.2510008189990188,7.849909406583774,6.941896177092557
complete,3,4,0.12084644597768784,0.13464702045321467,0.007327572497776982,0.0065425592064857485,0.2894685932015373,8.274895608341039,7.426770899669215
complete,3,5,0.11042606163024903,0.12768301056027412,0.008026775310999231,0.010420384347438819,0.35073651291457053,9.055751237394805,7.83183419452464
complete,3,6,0.10724312883615494,0.12230045250058175,0.008267693175786638,0.0031829327940940816,0.3694509541845289,9.324519774203923,8.176517772716096
complete,3,7,0.10215705066919327,0.11439348064462344,0.005592260119058862,0.0050860781669616745,0.39935517061242,9.788753734526372,8.741680493367406
complete,3,8,0.09971931046247483,0.11028473165035249,0.006817133405381748,0.0024377402067184417,0.4136881612475656,10.02804739939417,9.067356085285615
complete,3,9,0.0971456715464592,0.10596647450526554,0.005753173481669436,0.0025736389160156276,0.4288201849061304,10.293713454935636,9.43685791011571
complete,3,10,0.09390442019701004,0.10355128518541656,0.006963108114651131,0.0032412513494491646,0.4478775172296374,10.649012569264242,9.656957335219017
complete,3,11,0.09276811909675599,0.10131378431916235,0.005383377109227219,0.0011363011002540474,0.45455853803068946,10.779449128508203,9.870227792715768
complete,3,12,0.09276811909675599,0.09865306727290155,0.004680460519739588,0.0,0.45455853803068946,10.779449128508203,10.136429522299904
complete,3,13,0.0883868253827095,0.09777623407443364,0.006046463997900871,0.004381293714046483,0.4803188883749063,11.313775349377707,10.22732959738606
complete,3,14,0.08550441318750382,0.095153505863746,0.0057049142470262165,0.002882412195205686,0.4972663821589658,11.695165986826023,10.50922382416576
complete,3,15,0.08550441318750382,0.09492077013254163,0.006800561391304432,0.0,0.4972663821589658,11.695165986826023,10.534991062679037
complete,3,16,0.08316365098953248,0.08997652571002641,0.004996244719025408,0.002340762197971344,0.5110291787728796,12.02433952528539,11.113886407842926
complete,3,17,0.08188475152850151,0.08884876433312897,0.004490473464559361,0.0012788994610309634,0.518548624014719,12.212136804434598,11.25495388204575
complete,3,18,0.08147704541683197,0.08840668543974557,0.004997620780139987,0.0004077061116695424,0.5209457817858161,12.273244834042337,11.311233803101336
complete,3,19,0.08049690440297128,0.08720535060365994,0.004628589614132405,0.0009801410138606942,0.5267086403275385,12.422683638992828,11.467054785320087
complete,3,20,0.08049690440297128,0.0863275168935458,0.004577563422024406,0.0,0.5267086403275385,12.422683638992828,11.583657822282861
complete,3,21,0.07994645085930824,0.08526795620322228,0.004765861541575616,0.0005504535436630376,0.5299450990218084,12.508216200161316,11.727597528187056
complete,3,22,0.07807506534457206,0.08593542487720647,0.0055269773584449245,0.0018713855147361735,0.5409481382232529,12.808022478934014,11.636509215142334
complete,3,23,0.07739049315452576,0.08299751089910669,0.003714972266373193,0.0006845721900463064,0.5449731638441018,12.921316791282521,12.048408931283163
complete,3,24,0.075975680321455,0.08295564362506071,0.004309510985621966,0.0014148128330707527,0.5532917283207425,13.161933316499624,12.054489626167879
complete,3,25,0.07476171496510506,0.08030852063894271,0.0038712840580977527,0.001213965356349947,0.560429385580528,13.375651224901912,12.451823794289867
complete,3,26,0.07476171496510506,0.0801604941447576,0.0045957832000907755,0.0,0.560429385580528,13.375651224901912,12.474817375461782
complete,3,27,0.07476171496510506,0.07978561442991099,0.004675081712255746,0.0,0.560429385580528,13.375651224901912,12.53343066559687
complete,3,28,0.07228379514813424,0.07965181835691133,0.0048201104939050885,0.0024779198169708194,0.5749986171308803,13.834168001039306,12.554483577959068
complete,3,29,0.07228379514813424,0.07929774422943593,0.0047844144904250875,0.0,0.5749986171308803,13.834168001039306,12.610540175853087
complete,3,30,0.07228379514813424,0.07818914220829806,0.004717498143232325,0.0,0.5749986171308803,13.834168001039306,12.789335992458053
complete,3,31,0.07228379514813424,0.07702703615228335,0.0034818880889653653,0.0,0.5749986171308803,13.834168001039306,12.982286060402917
complete,3,32,0.07085957434773446,0.0769439627488454,0.004077903023299879,0.001424220800399778,0.5833724968979901,14.112219795068198,12.996302347485452
complete,3,33,0.06995360517501831,0.0765525038133065,0.005579004395097276,0.0009059691727161534,0.5886992530603095,14.294984547452108,13.062759379880669
complete,3,34,0.06995360517501831,0.07580011171897252,0.0054083409423745935,0.0,0.5886992530603095,14.294984547452108,13.192418650895677
complete,3,35,0.06995360517501831,0.0749226366986831,0.004449839950020244,0.0,0.5886992530603095,14.294984547452108,13.346922867901533
complete,3,36,0.06904383543133735,0.07465209686060746,0.004096322828189049,0.0009097697436809549,0.5940483551427956,14.483342508571328,13.395291582708266
complete,3,37,0.06798632875084877,0.07541797661483288,0.005981419170266108,0.0010575066804885819,0.6002660945500848,14.708623185721438,13.25926238839108
complete,3,38,0.0675525823533535,0.07332377065022788,0.003294608807136647,0.00043374639749527155,0.6028163593552491,14.803063955502545,13.637956056762548
complete,3,39,0.06727046406269074,0.07399100136160852,0.005568865967731532,0.0002821182906627556,0.6044751082272284,14.865143994310769,13.514974343143797
complete,3,40,0.06662048721313477,0.071852736500899,0.004042569708751906,0.0006499768495559777,0.6082967263274968,15.010172270709155,13.91716073091743
complete,3,41,0.06662048721313477,0.07233863907357056,0.004027659965978384,0.0,0.6082967263274968,15.010172270709155,13.823679697696363
complete,3,42,0.06662048721313477,0.07150167748431364,0.004921066208507584,0.0,0.6082967263274968,15.010172270709155,13.985490266701989
complete,3,43,0.06645668148994446,0.0720951320250829,0.0051655111677255386,0.0001638057231903023,0.6092598420401553,15.047169530753301,13.870369628874
complete,3,44,0.06587910142540931,0.0712116689234972,0.004001779728032323,0.0005775800645351492,0.6126557944198279,15.17909017083434,14.042445187306297
complete,3,45,0.06587910142540931,0.07220570398469767,0.005309580206059316,0.0,0.6126557944198279,15.17909017083434,13.849129579601417
